id,created,updated,assetId,durationSeconds,aspectRatio,maxResolution,playbackId,streamUrl,posterUrl,references,sourceTypes,sourceDocs
02428fab-1e04-4322-841d-214f0a0ab786,2026-04-23T19:32:47Z,2026-04-23T19:33:03Z,m4wH6kykJ7i5WfMpazRfr92tNF1lIULDt5bsI00g6wtQ,5.683333,68:45,HD,jaXQHOj01NTbRlpBK4nwqxC01Kf4jAWdXkhB4urG019XbU,https://stream.mux.com/jaXQHOj01NTbRlpBK4nwqxC01Kf4jAWdXkhB4urG019XbU.m3u8,https://image.mux.com/jaXQHOj01NTbRlpBK4nwqxC01Kf4jAWdXkhB4urG019XbU/thumbnail.jpg?time=0,1,homePage,homePage
29d6519c-e1d3-43bc-b06f-ab91f154bf92,2026-04-23T20:39:37Z,2026-04-23T20:39:52Z,nJBI02HzAiASntxXqpP2TrF5mB9WqbzNNnr01zyWS9AGM,6.366667,65:54,HD,c1TnPOT2VKqGmwdqZV00FO2tmGaHz9P299MP02xTabjiw,https://stream.mux.com/c1TnPOT2VKqGmwdqZV00FO2tmGaHz9P299MP02xTabjiw.m3u8,https://image.mux.com/c1TnPOT2VKqGmwdqZV00FO2tmGaHz9P299MP02xTabjiw/thumbnail.jpg?time=0,0,,
31ec153d-8ab2-44a0-827c-0a3e7e688fdb,2026-04-23T22:02:33Z,2026-04-23T22:02:48Z,DiMZXWRXSApjfjImcBGebmz6aLivExyn1Kmdneez6B8,4.833333,337:270,HD,Xc2OSuEIrGDC7eVX8IbCKMVW3qyO5X76PQTk4004m8BE,https://stream.mux.com/Xc2OSuEIrGDC7eVX8IbCKMVW3qyO5X76PQTk4004m8BE.m3u8,https://image.mux.com/Xc2OSuEIrGDC7eVX8IbCKMVW3qyO5X76PQTk4004m8BE/thumbnail.jpg?time=0,0,,
b101ac59-c09d-4c5c-a7dc-6e50a82f3bb3,2026-04-23T22:05:56Z,2026-04-23T22:06:09Z,MRG001mIFXMkLls9rzcSItkvEb8bi7SZH1UvHBZoiK74,5.683333,68:45,HD,hENZGr2Qw01Cg44bKnjctXF1UDEJPa9hof2ilSVLHeso,https://stream.mux.com/hENZGr2Qw01Cg44bKnjctXF1UDEJPa9hof2ilSVLHeso.m3u8,https://image.mux.com/hENZGr2Qw01Cg44bKnjctXF1UDEJPa9hof2ilSVLHeso/thumbnail.jpg?time=0,0,,
8c1b2f44-56e1-4b00-8c88-3b951b3bfa80,2026-04-27T14:26:13Z,2026-04-29T19:02:33Z,EYuUIp4JLvc8dR9NThxlTnwLh02jTHl00icM8OWvSXH7Y,5.683333,68:45,HD,taO2k01v1d7Isb7gclNcjIc1302hN1dlWtrxxnteBxDWw,https://stream.mux.com/taO2k01v1d7Isb7gclNcjIc1302hN1dlWtrxxnteBxDWw.m3u8,https://image.mux.com/taO2k01v1d7Isb7gclNcjIc1302hN1dlWtrxxnteBxDWw/thumbnail.jpg?time=0,0,,
67fa4f5f-565b-4f00-9dd6-3d5801bd50d1,2026-04-27T20:39:50Z,2026-04-27T20:50:14Z,7WHoYU7nTK44Nln005GnhF66vi1ClDHqtHF02cUgapuYM,6.366667,112:135,HD,u8uvMTR4rO01JRXtTX00AUw4fzbGD500tk008KXvrw6ajmo,https://stream.mux.com/u8uvMTR4rO01JRXtTX00AUw4fzbGD500tk008KXvrw6ajmo.m3u8,https://image.mux.com/u8uvMTR4rO01JRXtTX00AUw4fzbGD500tk008KXvrw6ajmo/thumbnail.jpg?time=0,0,,
4019ebff-123d-4942-aad2-d0a3fc16e3f6,2026-04-27T20:40:13Z,2026-04-27T20:40:31Z,ySwCsCmcx97rgxhYKVs6mDHHtsWP4OrJ1cqtSF5gomA,4.833333,43:54,HD,XJK01RxFMXmnkzxKlNCz87w9rG6lUT9qoMX3p7rdujk4,https://stream.mux.com/XJK01RxFMXmnkzxKlNCz87w9rG6lUT9qoMX3p7rdujk4.m3u8,https://image.mux.com/XJK01RxFMXmnkzxKlNCz87w9rG6lUT9qoMX3p7rdujk4/thumbnail.jpg?time=0,0,,
f731f521-1156-4055-8639-45a938a4ef2e,2026-04-29T18:58:21Z,2026-04-29T18:58:35Z,l3XKMoezmcEw3pYJvkMRwcF2yXY02e009IQ00101bZL4KaM,6.366667,43:54,HD,I88MBGecyQVKRzo6NFuq02xLgXhqBB00enYJ2O02AGKYKs,https://stream.mux.com/I88MBGecyQVKRzo6NFuq02xLgXhqBB00enYJ2O02AGKYKs.m3u8,https://image.mux.com/I88MBGecyQVKRzo6NFuq02xLgXhqBB00enYJ2O02AGKYKs/thumbnail.jpg?time=0,1,homePage,homePage
937a1bfa-d4ba-4869-9d79-9df443334c77,2026-04-29T18:58:59Z,2026-04-29T18:59:12Z,Mq018T8ULOyiWbQ4V47o7aXI4QolJgukeV8sUDm2s5R00,4.833333,43:54,HD,E5RJTOXaiqwYHPNO8IFYspUiOrViAiq9XCWbkz1D9j4,https://stream.mux.com/E5RJTOXaiqwYHPNO8IFYspUiOrViAiq9XCWbkz1D9j4.m3u8,https://image.mux.com/E5RJTOXaiqwYHPNO8IFYspUiOrViAiq9XCWbkz1D9j4/thumbnail.jpg?time=0,1,homePage,homePage
5b400901-3cac-4e58-9762-18993ab5c2bd,2026-04-29T19:02:50Z,2026-04-29T19:03:06Z,bNQHUoQmdWneFSP3vq4g5gf87MBQheRmIsopOVaI02iQ,5.683333,43:27,HD,iN5007qthtdNrJY3c9LIXYWPjmdYFaAig502PdSrLLgFw,https://stream.mux.com/iN5007qthtdNrJY3c9LIXYWPjmdYFaAig502PdSrLLgFw.m3u8,https://image.mux.com/iN5007qthtdNrJY3c9LIXYWPjmdYFaAig502PdSrLLgFw/thumbnail.jpg?time=0,0,,
08eacee7-17fd-4248-9a7d-bdbdda81d3a7,2026-04-29T19:04:05Z,2026-04-29T19:04:19Z,qs95PwWuzyXO00V00aBVBz5kB6TlGejstp3Z02mFmDHMe8,5.683333,43:27,HD,zqOwkkAS9zCeLJq016siCak1olCG0202BGJXtLq2xxNEHI,https://stream.mux.com/zqOwkkAS9zCeLJq016siCak1olCG0202BGJXtLq2xxNEHI.m3u8,https://image.mux.com/zqOwkkAS9zCeLJq016siCak1olCG0202BGJXtLq2xxNEHI/thumbnail.jpg?time=0,1,homePage,homePage
8f25d4f9-b975-4ef6-a3e1-69494d30c65b,2026-05-06T18:02:12Z,2026-05-06T18:02:33Z,z8zGBfToT02A00g01qzhBxSoFn021k01rYtJ2v4KsF006IaME,9.126,137:90,HD,Nj2Lye9zBP02wkEgVa8z7hXx7A7voew7MyL9aM1HPMLc,https://stream.mux.com/Nj2Lye9zBP02wkEgVa8z7hXx7A7voew7MyL9aM1HPMLc.m3u8,https://image.mux.com/Nj2Lye9zBP02wkEgVa8z7hXx7A7voew7MyL9aM1HPMLc/thumbnail.jpg?time=0,1,releaseNote,1-30-0-keeping-tabs-tidy
97eb0a46-7c7d-4d84-9f0d-a73a4e9c3f6d,2026-05-13T15:04:04Z,2026-05-13T15:04:26Z,U02XT1IOt7Cnkb3aK01GklmB1OqtdalMAE2WY4Oledobs,7.083333,1024:603,UHD,O5O1ZMX9aiAgkyOvJKTznMcoFkUTt9701g9twv02wn01Pc,https://stream.mux.com/O5O1ZMX9aiAgkyOvJKTznMcoFkUTt9701g9twv02wn01Pc.m3u8,https://image.mux.com/O5O1ZMX9aiAgkyOvJKTznMcoFkUTt9701g9twv02wn01Pc/thumbnail.jpg?time=0,1,releaseNote,1-31-0-pr-hover
d2458012-3ff3-4114-a6b6-8926556e40cc,2026-06-18T13:47:56Z,2026-06-18T13:48:03Z,WjqhC00PYfmJdbsO01P401V1Nrkp18FgMyH2uCS6cMI7Jw,9.666667,212:135,HD,007xbk3OXiimg01qzvrDS9z1UyLWvUaRRqq1HwP021YnWc,https://stream.mux.com/007xbk3OXiimg01qzvrDS9z1UyLWvUaRRqq1HwP021YnWc.m3u8,https://image.mux.com/007xbk3OXiimg01qzvrDS9z1UyLWvUaRRqq1HwP021YnWc/thumbnail.jpg?time=0,1,releaseNote,1-36-0-pip-stash
ba8481f3-d8c9-4f5e-b5b7-4fe78b4d7f6a,2026-06-23T02:30:51Z,2026-06-23T02:30:51Z,2Y2yIeqtbqrB3ooq7aMCZs1k5LDBFQREL5Bgz7jLaA8,25.125,4:3,UHD,feMMnOT2ygI9feImGAI7F3EKPcNHVZqOnECB02Ce6Ht00,https://stream.mux.com/feMMnOT2ygI9feImGAI7F3EKPcNHVZqOnECB02Ce6Ht00.m3u8,https://image.mux.com/feMMnOT2ygI9feImGAI7F3EKPcNHVZqOnECB02Ce6Ht00/thumbnail.jpg?time=0,1,homePage,homePage
a1d4c4bb-e87e-46a8-8126-ae29ce60f042,2026-06-24T21:45:31Z,2026-06-25T00:09:46Z,15jjubuCwRkQmoCFxLDi3jONKpZ00fA5xGDzhizbgrCU,30.041667,4:3,UHD,sAOT00rQR0102Hi9VJlKiAKAWgdVQxPp66OgDvrhz2lX1Q,https://stream.mux.com/sAOT00rQR0102Hi9VJlKiAKAWgdVQxPp66OgDvrhz2lX1Q.m3u8,https://image.mux.com/sAOT00rQR0102Hi9VJlKiAKAWgdVQxPp66OgDvrhz2lX1Q/thumbnail.jpg?time=0,2,releaseNote,1-37-0-morning-brief | 1-39-1-reports
65072c3f-4340-41c5-b505-4be173a22d45,2026-07-01T18:57:34Z,2026-07-01T18:57:50Z,DzNVtNCHi6mwT9Lb2S1QJD1ixBeog6Mj4gwuKw51yvY,3.583333,512:313,UHD,S8E92I3CHWUGiGhY01HSTazLvwTvJpqzrdxZSJccE7Ac,https://stream.mux.com/S8E92I3CHWUGiGhY01HSTazLvwTvJpqzrdxZSJccE7Ac.m3u8,https://image.mux.com/S8E92I3CHWUGiGhY01HSTazLvwTvJpqzrdxZSJccE7Ac/thumbnail.jpg?time=0,0,,
d0723b67-004b-4ee3-9dc2-aa935dd8fed5,2026-07-01T19:56:34Z,2026-07-01T19:56:43Z,93hTB3fZ56dUOt7AtUijP00sjnOEktBkOVEC01um8uZnY,3.583333,512:313,UHD,SF3VbNCv65Lkj1rEcU8qZP3N1FJVWi25SlUjr1BRjW8,https://stream.mux.com/SF3VbNCv65Lkj1rEcU8qZP3N1FJVWi25SlUjr1BRjW8.m3u8,https://image.mux.com/SF3VbNCv65Lkj1rEcU8qZP3N1FJVWi25SlUjr1BRjW8/thumbnail.jpg?time=0,1,releaseNote,1-38-0-closing-the-week
